id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
386555,A PLACE TO STAY CLOSE TO MANHATTAN,773928,Nen,Staten Island,Stapleton,40.62766,-74.07988,Private room,110,2,6,1/1/19,0.18,1,362
386744,Great room priv/bathrm Eastside location 70's ST,1935291,Cristina,Manhattan,Upper East Side,40.7685,-73.96034,Private room,120,7,93,6/7/19,1.05,1,80
386799,Midtown NYC - 1 Bedroom Apartment,1935605,Jon,Manhattan,Midtown,40.76082,-73.97548,Entire home/apt,250,3,116,1/3/16,1.31,1,4
387324,Cozy Room in Sunny Apartment (Long/Short Term),1828506,Yogi,Manhattan,Kips Bay,40.74238,-73.98122,Private room,74,240,15,9/4/18,0.17,1,90
387377,THERE'S NO PLACE LIKE HOME.........,390251,Lilly,Manhattan,Harlem,40.80151,-73.9522,Entire home/apt,165,2,70,6/3/19,0.79,4,38
387666,Cozy home in vibrant Manhattan,1939728,Michael & Aleksandra,Manhattan,Washington Heights,40.83434,-73.94027,Private room,99,3,4,3/4/19,0.37,1,347
387735,LOCATION LOCATION LOCATION Sara's,1146958,Liz,Manhattan,Gramercy,40.73677,-73.98084,Entire home/apt,99,30,129,7/31/19,1.45,4,341
389482,Quaint & Quiet in Queens,1947974,Constance F.,Queens,Briarwood,40.71151,-73.81561,Private room,75,1,59,11/9/18,0.68,2,0
391948,Single Room,1960128,Luana,Queens,Ozone Park,40.68581,-73.84642,Shared room,45,1,8,9/30/15,0.11,2,365
391955,Charming brownstone apartment,1960189,Rebecka,Brooklyn,Columbia St,40.68636,-74.00345,Entire home/apt,159,2,110,7/21/19,1.25,1,31
392948,Williamsburg near soho .support artist living,312722,Kristian & Di,Brooklyn,Williamsburg,40.70994,-73.96573,Private room,45,25,16,7/11/19,0.58,4,0
393016,Your Times Square Sanctuary,1303029,Kristina,Manhattan,Hell's Kitchen,40.76013,-73.99007,Private room,104,2,133,5/5/19,1.49,1,176
393682,Private cozy bedroom in Nolita,1968502,Paola,Manhattan,Nolita,40.72172,-73.99689,Private room,100,5,61,1/2/18,0.69,1,218
394026,ArtistLoft-MccarenPark-Williamsburg,1651591,Todd,Brooklyn,Greenpoint,40.72049,-73.95221,Private room,90,2,2,10/8/18,0.02,2,89
394111,"Beautiful Bedrooms in Briarwood, NY",1947974,Constance F.,Queens,Briarwood,40.71068,-73.81577,Private room,75,1,16,1/1/17,0.18,2,218
394235,Flatiron-Designer's loft,1970839,Javier,Manhattan,Flatiron District,40.74125,-73.98862,Entire home/apt,350,7,0,,,1,0
396636,Stylish Designer Studio with Piano,1981742,Daniel,Manhattan,Harlem,40.83091,-73.94223,Entire home/apt,135,5,38,5/16/19,0.44,1,259
397034,New York City for All Seasons!,70234,Richelle,Manhattan,Upper West Side,40.7824,-73.98294,Private room,125,1,25,6/22/13,0.28,1,340
397297,STUNNING E Vill Penthouse,1982209,Wendy,Manhattan,East Village,40.72634,-73.98267,Entire home/apt,225,3,93,11/17/15,1.04,1,0
397420,New York Host who knows The Most,1985717,Darktalia,Manhattan,Harlem,40.82703,-73.94311,Private room,85,3,6,9/5/17,0.07,1,363
398281,One Block From Central Park!,325790,Michael,Manhattan,Upper East Side,40.78521,-73.95489,Entire home/apt,200,7,30,12/4/16,0.34,1,242
398283,"PARK SLOPE: SWEET, LARGE 2BR DUPLEX",1989327,William,Brooklyn,South Slope,40.66106,-73.98316,Entire home/apt,250,3,17,7/5/19,0.45,1,0
398850,One-Bedroom/Madison Square Garden,434632,Sonya,Manhattan,Chelsea,40.75059,-73.99629,Entire home/apt,275,2,47,7/1/16,0.65,2,0
399946,Light Superhosted Chill LES Apt,1996265,David,Manhattan,Lower East Side,40.72123,-73.98996,Private room,90,10,67,5/16/19,0.76,1,303
400039,Big Beautiful Railroad in Brooklyn,1488809,John,Brooklyn,Bushwick,40.70339,-73.92945,Entire home/apt,130,30,53,6/30/17,0.68,1,0
401836,"Sunny UES 1.5 Bedroom, Sleeps 6",2005740,Maya,Manhattan,Upper East Side,40.76494,-73.95804,Entire home/apt,300,4,21,7/26/19,0.24,1,71
402037,Stay with a Jazz Singer in Harlem!,2006712,Amanda,Manhattan,Harlem,40.80192,-73.95827,Private room,125,1,0,,,1,365
403056,Large Private Room Near Central Park & Mount Sinai,2010724,K. Naomi,Manhattan,East Harlem,40.79314,-73.94853,Private room,125,3,74,5/28/19,0.83,3,236
403668,"Gorgeous Sunny, Spacious 1 bdrm in East Village",2013117,Katya,Manhattan,East Village,40.72812,-73.97966,Entire home/apt,147,2,16,1/2/19,0.18,1,0
404502,ARTIST LOFT+OFFICE in PRIME WILLIAMSBURG!,242506,Jsun,Brooklyn,Williamsburg,40.7093,-73.96484,Private room,123,4,271,7/17/19,3.08,3,14
404923,Private Garden Entry,2017752,Jeruschka,Brooklyn,Windsor Terrace,40.64791,-73.97904,Entire home/apt,88,3,246,7/21/19,2.75,1,206
405025,LUXE Privé L.I.C. Apt & Garden,2018042,Megan,Queens,Long Island City,40.75453,-73.93377,Entire home/apt,215,2,64,7/30/19,1,1,309
405408,"Magazine SOHO Studio Loft. 
Read our reviews!",2020431,M. C.,Manhattan,SoHo,40.72057,-73.99976,Entire home/apt,225,3,135,7/3/19,1.53,1,247
406926,Nolita apt. with private garden,2027134,Marie-Helene,Manhattan,Nolita,40.7234,-73.99439,Entire home/apt,269,15,81,7/3/19,0.92,1,8
406992,Family friendly Williamsburg Apt for Vacation!,1952186,Erin,Brooklyn,Williamsburg,40.71121,-73.94669,Entire home/apt,145,3,7,10/22/16,0.08,1,279
407469,BROWNSTONE TWO IN BROOKLYN in NYC,2015914,Majar,Brooklyn,Bushwick,40.68979,-73.91661,Private room,75,3,113,7/22/19,1.28,8,340
408491,Charming West Village One Bedroom,2034361,Marshall,Manhattan,Greenwich Village,40.73448,-73.99797,Entire home/apt,145,5,0,,,1,0
408983,Brooklyn Brownstone full floor/garden ProspectPark,520189,Andre,Brooklyn,Prospect-Lefferts Gardens,40.65937,-73.95906,Entire home/apt,229,2,95,7/27/19,1.08,1,333
409262,"Family friendly,  steps to subway, large garden :)",1621363,Elizabeth,Brooklyn,Boerum Hill,40.68599,-73.98826,Entire home/apt,300,29,23,2/14/19,0.26,2,341
409293,Private Sunny Room Near Central Park & Mount Sinai,2010724,K. Naomi,Manhattan,East Harlem,40.79477,-73.95046,Private room,100,3,68,6/30/19,0.76,3,337
409666,"1 bdr apt, sunny & artsy, 4 min walk to the beach",405225,Olga,Brooklyn,Brighton Beach,40.5781,-73.95455,Entire home/apt,75,2,8,9/18/16,0.1,1,0
411525,Beautiful Room + Private Balcony,1697784,Jonathan,Brooklyn,Williamsburg,40.71472,-73.96225,Private room,120,6,62,5/17/19,0.7,2,0
411918,"3 BR apartment Crown Heights, BKLYN",2050338,Verena,Brooklyn,Crown Heights,40.66924,-73.94406,Entire home/apt,160,5,127,7/17/19,1.48,3,188
412061,Brownstone Sunny & Spacious top fl,2051075,Linda,Brooklyn,Crown Heights,40.67259,-73.95489,Entire home/apt,125,30,59,8/4/19,0.67,2,236
412180,"Morocco in Brooklyn with the flyest loft, Amazing!",2051961,Kim,Brooklyn,Bedford-Stuyvesant,40.69321,-73.9442,Entire home/apt,95,5,9,9/3/18,0.1,1,0
413504,Perfect NYC/Williamsburg Location,1286417,Omri,Brooklyn,Williamsburg,40.71348,-73.94447,Private room,119,3,137,6/13/19,1.55,1,251
413775,Midtown East Sutton Area Entire Apt,2058589,Cary,Manhattan,Midtown,40.75816,-73.96457,Entire home/apt,275,2,17,6/25/19,0.25,1,166
415304,Cute east village apartment.,2050328,Martis,Manhattan,East Village,40.73111,-73.98528,Entire home/apt,175,14,1,5/31/16,0.03,1,0
416557,"All Charm: Lush Garden, Huge Kitchen + Quiet",2714164,Jasmine,Brooklyn,Greenpoint,40.72212,-73.94389,Entire home/apt,87,6,39,3/13/19,0.47,2,252
417685,Bright and Quiet 2 BR in Park Slope,119588,Vero,Brooklyn,Park Slope,40.66626,-73.97933,Entire home/apt,160,2,150,7/21/19,1.8,2,264
418291,"Cozy, bright 1BR avail. in East Village apartment",626289,Marshall,Manhattan,East Village,40.72978,-73.9793,Private room,102,4,29,8/2/19,0.33,1,340
419373,Stylish Loft w/Lovely Backyard,2085639,Eada,Brooklyn,Bedford-Stuyvesant,40.68838,-73.94193,Entire home/apt,90,2,209,8/5/19,2.41,1,235
419792,Great Apt IDEAL Location 900 SF,2087636,Maddine,Manhattan,Lower East Side,40.71804,-73.98565,Entire home/apt,200,7,4,5/4/19,0.21,1,0
421554,Garden - Brownstone Experience,2096690,Richard,Brooklyn,Bedford-Stuyvesant,40.68559,-73.93896,Entire home/apt,250,12,37,10/30/16,0.51,2,60
422040,Gorgeous ! Best Location in NYC !,1090764,Lynda,Manhattan,Upper West Side,40.77995,-73.98342,Private room,99,30,27,8/11/17,0.3,1,218
423015,"Cozy Private One Bedroom, Brooklyn",1530310,Jacques,Brooklyn,Bedford-Stuyvesant,40.69018,-73.9553,Private room,45,20,39,6/13/19,0.62,4,0
424192,luxury 1 BedRoom Apt Hells Kitchen,2108853,Jasen,Manhattan,Hell's Kitchen,40.7559,-73.99469,Entire home/apt,325,30,18,5/21/16,0.2,1,364
424767,"Chic, Spacious Loft + Backyard",2103888,Akari,Manhattan,Midtown,40.74406,-73.98273,Entire home/apt,325,2,201,7/15/19,2.27,1,194
424889,Sunny and Zen W. Village Studio of Your Own,2076827,Shelley,Manhattan,West Village,40.73041,-74.00498,Entire home/apt,129,7,5,5/21/15,0.09,1,0
424930,2BR Lux Prospect Heights,905122,Supriya,Brooklyn,Crown Heights,40.6764,-73.96218,Entire home/apt,130,28,5,10/6/15,0.06,1,248
425784,"An airy, comfy, bookish refuge!",2116807,Rafil,Brooklyn,Vinegar Hill,40.70279,-73.98284,Entire home/apt,190,4,8,1/2/18,0.09,1,0
430427,"Very clean, quiet bedroom available",820046,Elaine,Manhattan,Washington Heights,40.83559,-73.94095,Private room,60,2,13,1/31/17,0.15,1,0
430665,Lux One-bed Central Park View UWS,2141109,Kishore,Manhattan,Upper West Side,40.79234,-73.96482,Entire home/apt,250,1,8,8/22/14,0.09,1,0
431865,Elegant Uptown Historic District Garden Apartment,361855,Kurt,Manhattan,Washington Heights,40.83451,-73.93885,Entire home/apt,275,3,53,7/27/19,0.9,2,290
432090,Only 5 Min. to Manhattan!,2148881,Grace,Queens,Long Island City,40.74826,-73.94633,Private room,50,180,69,9/28/16,0.78,1,0
433218,Lovely 1 bdrm in Prospect Heights!,644941,Miya,Brooklyn,Prospect Heights,40.67763,-73.97185,Entire home/apt,130,2,41,5/20/19,0.46,1,3
433414,Spacious & Sunny in Prime Brooklyn,287733,David,Brooklyn,Clinton Hill,40.68472,-73.96691,Entire home/apt,150,20,90,7/8/19,1.04,1,274
433914,1 Bedroom Apt - Close to JFK & City,1906804,Terrance,Brooklyn,East New York,40.65408,-73.87883,Entire home/apt,70,4,43,7/30/19,0.49,1,295
434792,"1 br. studio duplex,  Park Slope/Gowanus, Brooklyn",2117078,Joe,Brooklyn,Gowanus,40.67302,-73.98756,Entire home/apt,138,3,106,6/7/19,1.2,1,218
435776,ROOM AVAILABLE IN NEW YORK CITY,2164452,Robert,Manhattan,Upper East Side,40.77548,-73.95183,Private room,145,5,2,10/3/17,0.09,1,365
435909,Sunny West Village Dream,2165401,Andrew,Manhattan,West Village,40.73775,-74.00344,Entire home/apt,151,88,19,12/24/16,0.22,1,278
435946,SUNNY ZEN  FULL SERVICE HUGE STUDIO,2165711,Alda,Manhattan,Financial District,40.70917,-74.0146,Entire home/apt,208,6,101,6/29/19,1.14,1,270
436510,Beautiful corner prewar apartment in Williamsburg,2168251,Jennifer,Brooklyn,Williamsburg,40.7108,-73.96226,Entire home/apt,200,3,16,9/25/18,0.18,1,314
436619,"Tranquil, Artsy, Sunny Bedroom",2168468,Cp,Manhattan,East Village,40.72507,-73.98861,Private room,110,2,67,7/18/19,0.79,1,270
436824,Room in Harlem,200243,Laetitia,Manhattan,Harlem,40.82726,-73.9444,Private room,58,1,17,4/27/19,0.3,2,318
436916,Room for the Summer,2169825,Serge,Manhattan,Harlem,40.82669,-73.94281,Private room,55,2,7,10/11/16,0.08,1,0
437352,Fantastic 2BR in Brooklyn's Best Area,290662,Seth,Brooklyn,Park Slope,40.67078,-73.98815,Entire home/apt,105,115,16,7/31/19,0.18,1,236
437906,GREAT 1BR/2BA TERRACE & W/D! in EV!,2175110,Ralph,Manhattan,East Village,40.728,-73.97903,Entire home/apt,350,5,4,10/7/15,0.06,1,0
438513,Big Beautiful Brooklyn Apt @ Park!,2177462,Marc,Brooklyn,Prospect-Lefferts Gardens,40.65814,-73.96181,Entire home/apt,150,3,89,7/2/19,1.01,1,95
439750,Perfect apt. above L train Graham stop,1566042,Haley,Brooklyn,Williamsburg,40.71517,-73.94292,Private room,55,150,10,5/19/18,0.13,1,126
439870,"Gorgeous Park Slope, BK triplex 4BD",1903758,Andrij,Brooklyn,Park Slope,40.66859,-73.98235,Entire home/apt,299,20,0,,,1,134
442636,"Private,Affordable, 20 min to NYC!",1655939,Joris,Queens,Ridgewood,40.70054,-73.90255,Entire home/apt,77,3,293,7/28/19,3.31,1,68
442649,Lovely Chelsea 1 Bedroom,793225,Rachel,Manhattan,Chelsea,40.74572,-73.99965,Entire home/apt,125,9,11,7/1/19,0.13,1,0
443646,Classy 2.5 BR Brownstone w/ Garden,2204078,Michelle,Manhattan,Upper West Side,40.78911,-73.97396,Entire home/apt,395,14,39,5/16/19,0.45,1,79
444171,Upper Duplex in Brooklyn Brownstone,2206506,James,Brooklyn,Bedford-Stuyvesant,40.68813,-73.92817,Entire home/apt,189,7,7,4/17/17,0.1,2,321
444430,comfy room minutes from museums,420542,Danielle,Bronx,Mott Haven,40.81128,-73.92399,Private room,49,1,23,3/27/18,0.27,1,362
446367,Thanksgiving week in NYC. (Phone number hidden by Airbnb) /night,2216673,Joy,Manhattan,Upper West Side,40.77593,-73.97699,Entire home/apt,95,4,22,6/10/19,0.27,1,248
447766,"Great 1 BR Apt in Kips Bay, NY",1109143,Mark,Manhattan,Kips Bay,40.73903,-73.97975,Private room,100,1,1,8/21/14,0.02,1,36
447840,Private Artist’s Apt/ Amazing Location!,242506,Jsun,Brooklyn,Williamsburg,40.71164,-73.965,Entire home/apt,299,2,5,1/9/16,0.06,3,0
448048,"1 BR, Book it 1st then write me",1267021,Sharma,Queens,Jackson Heights,40.75193,-73.87873,Private room,69,5,30,5/24/19,0.37,3,180
448049,"No Inq,Read it, 1 BR, Rt of Subway,",1267021,Sharma,Queens,Jackson Heights,40.74906,-73.89377,Private room,69,7,55,9/30/18,0.63,3,347
449034,Spacious Loft 5 min to Union Square,124357,Alex,Brooklyn,Williamsburg,40.71756,-73.95282,Private room,90,1,156,7/26/19,1.77,3,294
449130,Your Own Private Entrance Studio in Stylish Duplex,2229582,Yamil,Manhattan,Harlem,40.8179,-73.94319,Private room,94,1,100,7/29/19,1.13,1,17
449660,Art & Music Salon,2233165,Liz,Brooklyn,Windsor Terrace,40.64814,-73.97304,Private room,80,2,120,7/15/19,1.36,1,361
449680,Artfully Decorated 2 Bedroom Apt,1812871,Karen,Bronx,Longwood,40.81611,-73.89909,Entire home/apt,100,5,83,6/27/19,0.96,1,59
450009,Lavender Joy Room in Duplex!,2219255,Natalie,Brooklyn,Canarsie,40.62897,-73.90334,Private room,39,5,105,6/9/19,1.2,3,62
450011,Beautiful Bedstuy Garden Apartment,2235105,Sarah,Brooklyn,Bedford-Stuyvesant,40.68286,-73.93463,Entire home/apt,129,7,19,8/9/17,0.22,2,126
450577,1 bdrm brownstone-west 70's-1 block Central Park,2237267,Marjorie,Manhattan,Upper West Side,40.77555,-73.9767,Entire home/apt,250,3,74,6/28/19,0.84,1,257
450578,Serene Room...,9647066,Maria Luiza,Brooklyn,Sunset Park,40.6397,-74.0162,Private room,55,7,28,5/12/19,0.32,2,328
450905,Master Bedroom / ParkSlope Brooklyn,2228665,Martha,Brooklyn,Park Slope,40.67267,-73.98348,Private room,110,2,0,,,1,0
452068,"Spacious 4 bedroom house, New York",2246071,Tamara,Brooklyn,Kensington,40.64205,-73.97173,Entire home/apt,200,1,3,8/16/15,0.06,1,0
452541,Brooklyn Apartment Windsor Terrace,2248545,Helen,Brooklyn,Windsor Terrace,40.66034,-73.9829,Entire home/apt,142,3,122,7/22/19,1.41,1,239
453094,Bedroom with Garden at the Back,137814,Waldemar,Brooklyn,Clinton Hill,40.68699,-73.9635,Private room,70,2,342,7/19/19,3.88,3,324
453161,"Family friendly, sunny new condo in McCarren Park",2107905,Laura,Brooklyn,Greenpoint,40.72183,-73.94908,Entire home/apt,260,2,7,6/23/18,0.09,1,0
453255,"Exciting Lower East Side, Loft Life",2252261,Stephanie,Manhattan,Lower East Side,40.71986,-73.9869,Entire home/apt,225,4,13,4/29/19,0.15,1,224
453317,Large Room w/ Private Entrance,1530310,Jacques,Brooklyn,Bedford-Stuyvesant,40.68881,-73.95405,Private room,59,21,6,11/1/13,0.07,4,40
454334,Private spacious studio available,2257289,Toni,Manhattan,Harlem,40.81669,-73.94267,Private room,65,1,3,12/31/14,0.03,1,0
454929,UNION SQUARE❤️PENTHOUSE 2FL+TERRACE❤️EAST VIllAGE,1385575,Alex,Manhattan,East Village,40.72981,-73.98318,Entire home/apt,239,2,68,7/14/19,1.32,2,67
455734,"Sunny, spacious 1-bedroom in Upper Manhattan",2265389,Laura,Manhattan,Inwood,40.86929,-73.92421,Entire home/apt,50,2,125,7/28/19,1.48,1,27
455801,Hello! Cozy-Singles NYC- Upper Manhattan- Harlem!!,2265770,Jeanine,Manhattan,Harlem,40.80533,-73.95204,Private room,65,4,109,9/19/18,1.24,3,0
456110,Beautiful One Bedroom in Chelsea,2267508,Daniel,Manhattan,Chelsea,40.7476,-73.99698,Entire home/apt,139,4,23,10/4/15,0.27,1,0
456190,"West Village Loft, 1st floor",2267864,Gary,Manhattan,West Village,40.73357,-74.00723,Entire home/apt,174,2,271,8/2/19,3.13,2,175
456457,West Village Gem - 2BR,1594083,David,Manhattan,West Village,40.73204,-74.00189,Entire home/apt,315,3,7,8/29/16,0.08,1,0
456526,Central Harlem Comfy Bedroom with Private Bath,2270183,Kaye,Manhattan,Harlem,40.81713,-73.94217,Private room,75,3,38,7/23/19,1.77,1,45
457829,Beautiful apartment in the heart of The Village,2275829,Lorena,Manhattan,East Village,40.72917,-73.98811,Entire home/apt,210,1,179,7/7/19,2.05,1,0
458154,"Cozy private room, williamsburg NYC",2268393,Javier & Jorge,Brooklyn,Williamsburg,40.7061,-73.94531,Private room,55,3,136,7/16/19,1.54,2,211
458377,Bright Spacious 2 Bedroom/5 Room - wRoof Deck,346366,Sarah,Brooklyn,Williamsburg,40.70147,-73.94378,Entire home/apt,229,3,14,7/24/19,0.17,1,313
459066,******AMAZING DEAL IN NYC*****,2282355,Ivana,Manhattan,Upper East Side,40.76719,-73.95303,Entire home/apt,150,2,23,1/1/19,0.27,1,0
460036,Great DEAL Gramercy 1 BDROOM /2beds,2287727,Jan,Manhattan,Kips Bay,40.74134,-73.98113,Entire home/apt,129,2,47,6/8/19,0.55,1,189
460999,Beautiful duplex apt in Harlem,128890,Sara,Manhattan,Harlem,40.8162,-73.94747,Entire home/apt,100,8,8,3/28/19,0.11,1,0
461050,Bedford L Williamsburg Studio!,2286224,Sarah,Brooklyn,Williamsburg,40.71613,-73.95837,Entire home/apt,200,3,17,5/12/16,0.2,1,40
462454,Beautiful Lower East Side Apt! Women only.,2298239,Sunserae,Manhattan,Lower East Side,40.71746,-73.98782,Private room,89,5,4,3/24/18,0.06,1,54
463042,Stylish 1BR in the heart of Nolita,1333948,Yasemin,Manhattan,Nolita,40.72355,-73.99479,Entire home/apt,220,3,46,8/5/19,0.53,1,14
463107,Historic 3 Bedroom Eastern Parkway,2301624,Miryam,Brooklyn,Crown Heights,40.66933,-73.93798,Entire home/apt,250,90,19,12/16/18,0.22,1,241
464231,Large Room w/ Private Entrance,1530310,Jacques,Brooklyn,Bedford-Stuyvesant,40.68905,-73.9541,Private room,65,7,2,5/29/12,0.02,4,0
465277,Sunny plant-filled apartment with 2 balconies,2065453,Ora & Scout,Brooklyn,Crown Heights,40.67615,-73.95441,Entire home/apt,68,2,35,1/1/18,0.53,3,0
466277,"W'burg 2 bedroom w/ yard & laundry, 5 mins to L",815977,Ryan,Brooklyn,Williamsburg,40.7111,-73.94643,Entire home/apt,235,3,109,7/25/19,1.24,2,125
466457,"Bright, Bedstuy Gem",2316542,Nicole Lavonne,Brooklyn,Bedford-Stuyvesant,40.68944,-73.9376,Entire home/apt,100,3,186,7/28/19,2.18,1,242
467569,Curated 1BR on the prettiest block of the LES,282315,Rj,Manhattan,Lower East Side,40.72106,-73.98384,Entire home/apt,311,3,32,7/21/19,0.42,1,11
467634,yahmanscrashpads,2321321,Lloyd,Queens,Jamaica,40.67747,-73.76493,Shared room,39,1,461,7/21/19,5.29,1,347
467866,"Our NY home, Greenwich Village apt",2321870,David,Manhattan,West Village,40.73123,-74.00591,Private room,100,2,203,7/28/19,2.32,1,18
468613,$ (Phone number hidden by Airbnb) weeks - room f,2325861,Cynthia,Manhattan,Lower East Side,40.72152,-73.99279,Private room,1300,1,0,,,1,0
470090,Studio Apt. Lower East - Manhattan,2332430,Murch,Manhattan,Lower East Side,40.72147,-73.99208,Entire home/apt,210,1,232,7/15/19,2.65,1,327
470370,PRIVATE ROOM NEW YORK,2120259,Sue,Brooklyn,Crown Heights,40.66604,-73.95086,Private room,55,4,102,7/6/19,1.19,4,190
470498,*Unique Master BR in Battery Park!*,2334269,Filip,Manhattan,Battery Park City,40.71012,-74.01504,Private room,65,2,8,12/22/15,0.13,1,0
470709,Spacious sunny LOFT - best location,2335775,Diana,Brooklyn,Williamsburg,40.71856,-73.95166,Entire home/apt,275,30,154,12/12/18,1.85,1,150
471712,Beautiful Sunny Apartment in South Harlem,1274269,Aram,Manhattan,Morningside Heights,40.80661,-73.9576,Private room,89,28,69,5/26/19,0.8,1,109
471758,TriBeCa Amazing River View Loft 3BR,2339722,Francesca,Manhattan,Tribeca,40.72203,-74.00988,Entire home/apt,500,10,3,6/19/18,0.05,1,0
471845,Gorgeous Summer Duplex/Yard sublet,2220859,Verena  And Dylan,Brooklyn,Bedford-Stuyvesant,40.68229,-73.94287,Entire home/apt,145,14,3,9/1/13,0.04,1,0
471914,Brooklyn one-bedroom right by Prospect Park!,2147438,Stephen,Brooklyn,Prospect-Lefferts Gardens,40.65955,-73.96066,Private room,110,4,13,6/30/19,0.17,1,348
472052,Luxury Doorman Bldg Nr Central Park,2341078,George,Manhattan,Upper West Side,40.77137,-73.98943,Entire home/apt,180,5,13,8/22/14,0.15,1,0
472376,Great Brooklyn Studio/1BR!,1689040,Rich,Brooklyn,Prospect Heights,40.67796,-73.96458,Entire home/apt,115,2,10,5/23/16,0.17,1,0
472546,Cozy place,1600988,Sweet Home,Brooklyn,Bushwick,40.6933,-73.90823,Entire home/apt,82,15,5,1/4/19,0.06,1,339
473592,AMAZING Private 1stop away from NYC 1 block Subway,2347382,Massi & Ray,Queens,Long Island City,40.7502,-73.94189,Private room,70,1,144,6/17/19,1.66,2,288
473777,Bright Modern Artist's Apartment,2348973,Koren,Brooklyn,Williamsburg,40.71285,-73.94383,Entire home/apt,155,5,10,2/19/17,0.12,1,0
474283,Studio apartment by Columbus Circle,950232,Deborah,Manhattan,Hell's Kitchen,40.76487,-73.98471,Entire home/apt,116,7,0,,,1,0
475216,Studio Apt in Park Slope- Brooklyn!,2355439,Kara,Brooklyn,Sunset Park,40.66387,-73.99077,Entire home/apt,100,2,17,7/27/15,0.2,1,0
